Otu000281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,24,198,0,12,161,0,0,0,0,0,19,42,76,0,0,0,14,0,0,6,0,0,0,0,36,0,7,0,32,0,20,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0
Otu000292,5,0,9,0,6,0,0,0,0,0,0,0,0,6,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Otu000293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Otu000296,37,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,130,0,0,95,0,0,0,0,0,0,9,0,0,0,0,0,0,103,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2517,0,0,2291,0
Otu000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,2157,0
Otu000302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000303,353,82,1784,676,407,43,58,384,284,637,591,395,781,439,296,133,84,76,853,49,0,154,32,0,0,91,48,305,26,115,0,209,0,0,47,190,649,0,0,28,0,0,273,0,0,0,28,0,140,646,53,0,46,45,312,178,49,370,0,0,0,65,0,78,311,0,18
Otu000306,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000309,250,586,486,155,182,256,451,194,339,158,105,275,179,271,447,71,74,0,134,78,181,105,119,337,0,56,22,109,128,86,156,0,0,288,0,0,40,40,0,275,20,0,47,0,9,70,71,42,0,97,0,0,59,0,129,93,23,76,378,27,0,47,0,83,84,0,0
Otu000311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000314,18,0,23,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,2900,0
Otu000317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,2,0,0,0,0,0,0,0,0,0,21,30,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000332,1445,300,3703,1310,811,104,195,758,933,731,822,1149,552,1335,1372,283,122,247,765,39,0,286,0,0,0,297,97,0,0,376,12,261,0,0,108,10,38,0,0,106,0,0,158,0,0,21,0,30,418,199,0,9,135,282,1111,139,44,0,71,0,42,36,21,17,276,0,22
Otu000338,157,0,228,0,55,0,0,37,100,106,65,111,84,89,68,80,94,234,905,27,0,76,33,90,0,72,177,42,28,23,0,6845,0,30,0,0,64,0,0,111,7,0,447,0,0,19,0,176,4968,424,0,0,0,0,98,144,0,0,0,0,149,0,0,0,188,4,0
Otu000340,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,990,0
Otu000342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0
Otu000348,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,888,0,16,130,0,0,0,0,92,0,0,0,0,737,0,12,0,0,0,0,0,10769,0,0,15,27,81,0,0,0,18,20,0,0,0,0,0,0,625,10533,0,0,0,0,0,0,0
Otu000353,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,56,18,78,80,21,0,0,0,0,138,108,0,0,0,0,0,146,0,0,142,0,0,0,0,0,0,0,0,0,49,0,0,114,0,0,21,0,0,106,13,89,0,0,0,0,0,0,82,0,0
Otu000355,579,42,1547,129,141,28,43,91,326,317,270,289,209,315,196,52,9,29,129,0,0,149,0,0,17,76,46,0,0,38,0,23,0,0,34,0,0,0,0,23,0,0,65,0,0,0,0,0,0,33,0,0,32,11,342,19,0,0,18,0,16,25,0,0,32,0,16
Otu000357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu000358,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1525,0,54,89,0,0,0,99,90,0,0,0,0,809,0,0,0,0,0,583,0,0,15,23,264,298,406,0,0,0,0,52,0,0,0,0,0,0,736,0,0,0,0,141,0,0,0
