Otu012890,43,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,79,0,0,0,0,0,0,12,0,0,0,0,0
Otu012891,0,13,4,0,0,6,8,0,0,15,9,0,0,11,0,11,0,0,7,0,0,0,2,24,0,0,3,0,0,0,0,0,0,0,0,11,0,0
Otu012893,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,16,0
Otu012895,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012897,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012899,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,175,0,0,0,0,0,0
Otu012900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,122,13,0,0,233,0,0,0,566,0,0,0,0,0,0,0,0,47,0,0
Otu012906,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012908,0,0,0,16,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,87,0,0,0,0,0,0,284,0,0,0,0,0,29
Otu012916,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,38,0,0,0,0,0,0,0,0,0,0
Otu012919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
Otu012926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0
Otu012940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Otu012944,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Otu012945,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,31,0,0,0,0,0,840,0,0
Otu012950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012958,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012960,0,27,10,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012963,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0
Otu012966,0,0,0,0,0,0,35,0,0,47,18,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012967,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012968,0,9,0,0,0,127,0,0,0,0,0,0,0,19,0,28,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,60,0
Otu012970,8,0,0,0,0,27,0,15,0,22,0,0,0,0,0,0,0,0,0,21,0,399,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Otu012972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
Otu012975,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu012983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Otu012985,0,0,0,0,0,0,0,43,41,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,43,0,0
Otu012991,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Otu013001,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013004,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,47
Otu013005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013009,8,0,0,0,0,20,0,11,0,0,0,0,0,21,0,30,0,0,28,24,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0
Otu013010,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,32,92,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,15,0,44
Otu013011,0,0,69,0,0,0,65,0,0,64,35,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013013,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,69,0,0
Otu013022,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013023,0,0,0,0,0,11,0,0,27,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,43,0,0,0,0,10,0,0,0,0,0,79,43,0
Otu013025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Otu013036,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,30,0,0
Otu013043,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Otu013048,0,0,0,0,0,0,53,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013050,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
Otu013051,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013054,0,21,42,0,0,0,73,0,0,269,0,61,0,11,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013056,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,75,0,0,0,68,0,0,0,85,0,44,0,0,0,0,0,0,531,0,0
Otu013060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,49,0,0,0,0,0,0
Otu013063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,352,0,0,0,32,0,14,0,0,0,0,0,0,86,0,0
Otu013066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013067,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
Otu013072,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,407,20,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Otu013074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Otu013075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0
Otu013079,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013089,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,80,152,0,0,0,0,0,0,0,0,9,338,0,0,0,0,0,0,22,0,191
Otu013090,0,0,0,0,0,25,0,16,15,0,0,0,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,32,30
Otu013092,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,11,0,0,50,0,0,0,14,0,0,0,30,0,0,14,0,0,0,0,0,141,0,0
Otu013093,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,6,0,0,14,15,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,33,26,0
Otu013094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Otu013097,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,49,0,0,0,15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
Otu013102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0
Otu013109,0,0,0,0,0,11,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013111,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013121,0,0,0,0,0,0,0,0,0,6,14,0,0,9,0,0,0,0,0,0,0,0,0,19,0,0,0,55,0,0,0,0,0,0,0,0,0,0
Otu013125,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,22,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Otu013126,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,28
Otu013128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,284,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0
Otu013136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013137,0,0,0,0,0,0,0,53,13,0,0,0,0,0,0,0,0,0,95,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,77
Otu013141,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0
Otu013143,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,28,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Otu013144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,96,0,0,0,27,3,0,0,67,0,0,0,0,0,0,0,0,809,0,0
Otu013148,0,0,0,0,0,42,0,24,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,24,0,0,14,0,0,0,0,0,0,40,23,0
Otu013158,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,32,0
Otu013161,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,224,0,0,22,0,0,0,0,0,0,0,0,0,0,16,4,0
Otu013176,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,22,0,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,85,0
Otu013177,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013178,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0
Otu013186,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013197,11,0,8,0,0,58,27,13,0,38,0,0,0,0,0,0,0,0,0,31,0,0,0,95,0,6,0,6,0,0,0,0,0,0,0,31,27,0
Otu013200,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
Otu013206,27,0,0,0,0,37,0,13,0,0,0,0,0,0,0,0,0,53,65,14,0,0,25,10,12,0,0,0,58,0,0,0,0,0,0,20,14,64
Otu013219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013228,0,0,0,0,0,79,0,20,0,0,2,0,0,0,0,60,0,0,3,57,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,0,20,26
Otu013233,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
Otu013234,0,43,0,0,0,0,0,0,16,28,0,0,0,19,0,0,0,0,24,25,0,0,0,53,0,0,0,0,0,0,0,214,0,0,0,0,0,0
Otu013237,0,0,0,0,0,0,27,0,0,25,0,0,0,0,0,0,0,0,101,0,0,0,0,18,59,0,0,0,0,0,0,0,0,0,0,94,0,0
Otu013244,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,19,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,176,0,0
Otu013257,0,0,57,0,0,0,48,0,0,67,0,10,0,0,0,0,0,0,0,0,7,0,0,42,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Otu013258,0,0,0,74,0,0,0,0,0,0,0,0,0,155,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Otu013263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013270,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,5,0,0,14,7,0,0,0,8,44,0,0,0,0,9,0,0,0,0,0,44,15,0
Otu013272,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
Otu013273,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Otu013287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,22,0,0
Otu013300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013304,0,0,60,0,0,0,0,0,0,0,73,0,0,5,0,0,0,0,0,0,0,0,0,77,0,0,0,15,0,0,0,0,0,0,0,0,0,0
Otu013309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,25,0,0
Otu013310,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0
Otu013321,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Otu013327,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0
Otu013328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Otu013332,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,48,18,0
Otu013333,0,0,0,0,0,24,0,25,0,0,0,0,0,0,0,30,0,6,0,27,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,7,0,0
Otu013353,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013354,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Otu013355,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
Otu013356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013358,0,0,0,0,0,17,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0
Otu013360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0
Otu013361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Otu013362,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013365,0,0,0,0,0,33,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Otu013369,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,7,0,0
Otu013390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Otu013393,45,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,22,117,0,0,0,0,0,45,10,0,0,0,0,0,0,0,0,11,0,0
Otu013400,0,0,0,21,0,19,5,15,12,17,0,0,0,7,0,2,0,0,6,0,0,0,0,20,71,0,0,0,0,0,0,0,0,0,0,23,0,0
Otu013404,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0
Otu013408,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013412,0,0,0,0,0,0,0,128,0,42,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013420,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Otu013427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,71,0
Otu013428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,54,0,0,0,0,0,0,0,157,0,0,0,0,0,0
Otu013434,0,0,0,0,0,41,25,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Otu013438,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Otu013445,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10
Otu013450,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013451,0,0,0,0,0,0,0,47,14,15,0,0,0,0,0,0,0,0,0,40,0,0,0,13,25,0,0,0,0,0,0,0,0,0,0,17,6,0
Otu013458,36,0,0,0,0,17,0,26,0,0,0,0,0,0,0,45,0,0,32,29,0,0,0,0,0,29,38,0,0,0,0,0,0,0,0,26,45,0
Otu013459,0,0,32,22,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013462,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0
Otu013465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013471,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,198,0,0,0,51,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0
Otu013472,26,0,0,0,0,0,0,23,0,0,0,28,0,0,0,0,0,0,0,0,27,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0
Otu013475,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,18,0,0,0,0,5,66,0,0,0,0,5,0,0,3,0,0,22,23,0
Otu013476,0,0,0,0,0,13,25,0,28,0,10,15,0,0,0,0,0,0,0,0,0,0,0,28,53,0,0,0,0,0,0,0,0,0,0,50,15,0
Otu013479,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013484,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013485,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0
Otu013491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
Otu013494,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013511,0,0,0,0,0,0,0,0,43,6,6,0,0,0,0,10,0,0,13,0,0,0,7,16,0,0,12,0,0,0,0,0,0,0,0,6,29,0
Otu013519,0,0,0,28,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Otu013520,125,0,0,0,0,0,0,31,0,85,0,0,0,0,0,0,0,56,60,0,0,0,7,16,0,0,6,0,133,0,0,0,0,0,0,19,6,19
Otu013529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Otu013533,8,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,26,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
Otu013534,0,0,19,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013544,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Otu013545,0,0,0,0,0,38,0,17,0,29,0,0,0,0,0,14,0,14,45,28,0,0,0,0,46,0,26,0,0,0,0,0,7,0,0,58,0,0
Otu013548,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
Otu013555,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu013562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
Otu013563,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
