Otu036385,0,0,0,0,0,0,8,33,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Otu036387,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036398,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036411,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,0
Otu036438,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036439,0,0,0,0,0,0,0,0,0,0,67,0,95,0,0,0,28,0,0,20,0,0,0,0,0,0,0,42,0,0
Otu036441,19,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036446,0,0,0,19,0,0,0,0,0,0,103,0,0,0,0,70,0,0,91,49,0,0,0,0,0,0,0,0,0,0
Otu036455,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
Otu036465,0,0,16,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
Otu036466,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,74,0,0,0,0,0,0,0,0,0,0
Otu036508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,117,0,0,0,0,0,0,0,0,0,0
Otu036511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,27,0,0,0,0,0,0,0
Otu036514,0,13,0,0,0,0,0,23,0,0,13,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
Otu036526,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
Otu036566,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0
Otu036571,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036583,0,0,0,0,29,0,12,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
Otu036585,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Otu036586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Otu036595,0,0,0,66,0,0,0,0,0,0,56,0,0,0,0,0,0,0,52,76,34,0,0,0,0,0,0,0,0,0
Otu036597,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,30,53,0,0,0,0,0,0,0,0,0,0
Otu036614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Otu036632,0,0,0,17,0,0,0,0,0,0,163,0,0,0,0,0,0,0,51,112,24,0,0,0,0,0,0,0,0,0
Otu036640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
Otu036650,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Otu036654,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Otu036657,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036659,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,11,0,0
Otu036661,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036663,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036664,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0
Otu036672,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036695,0,0,0,0,0,0,0,0,0,0,24,0,0,77,0,0,0,0,12,23,0,0,28,0,0,0,0,0,0,0
Otu036701,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036702,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16,35,15,0,18,0,0,0,0,0,0,0
Otu036705,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036711,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,0,0,0
Otu036743,0,0,0,0,0,6,70,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036752,0,0,0,0,0,0,0,0,0,0,143,0,27,0,0,0,0,0,0,59,0,0,0,0,0,0,0,45,0,10
Otu036753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0
Otu036754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
Otu036756,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,51,261,0,0,0,0,0,0,0,0,0,0
Otu036758,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036769,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036801,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036804,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036809,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036811,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036823,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Otu036828,0,0,0,0,0,0,0,0,5,0,13,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5
Otu036829,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Otu036834,0,0,0,14,0,0,0,0,0,0,62,0,0,0,0,0,0,0,80,140,0,0,0,0,0,0,0,0,0,0
Otu036858,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
Otu036889,0,0,0,0,0,0,0,0,0,0,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036890,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
Otu036908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0
Otu036910,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,210,0,42,0,0,0,0,0,0,0
Otu036914,0,0,0,13,0,0,0,0,0,0,45,0,0,0,0,0,0,0,28,19,0,0,0,0,0,0,0,0,0,0
Otu036932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Otu036951,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0
Otu036954,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu036960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Otu036961,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Otu036971,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,21,36,0,0,0,0,0,0,0,0,0,0
Otu036972,0,0,0,0,0,0,0,0,0,0,29,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,78
Otu036973,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Otu036979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Otu036981,0,0,0,0,0,0,0,0,0,0,13,0,0,57,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Otu036983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Otu036985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Otu037010,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Otu037035,0,0,0,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Otu037040,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037042,0,0,0,6,0,0,0,0,0,0,52,0,0,0,0,5,0,0,46,35,0,0,0,0,3,0,0,0,0,0
Otu037048,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Otu037053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Otu037056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037059,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
Otu037065,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Otu037103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Otu037109,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037112,0,0,0,9,0,0,0,0,0,0,79,0,0,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0
Otu037118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
Otu037124,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0
Otu037142,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Otu037163,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Otu037169,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037175,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
Otu037195,18,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Otu037201,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,17
Otu037221,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Otu037222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
Otu037265,0,0,0,0,0,0,0,0,0,0,33,47,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,10
Otu037268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Otu037270,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037289,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0
Otu037323,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
Otu037325,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037326,0,0,0,24,0,0,0,0,0,0,18,0,0,0,0,0,0,0,128,99,0,0,0,0,0,0,0,0,0,0
Otu037329,0,71,0,0,0,0,0,0,0,0,4,29,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Otu037336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
Otu037343,0,0,0,0,0,0,0,0,0,0,0,21,0,0,22,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0
Otu037348,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
Otu037349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Otu037392,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037396,0,0,0,26,0,0,0,0,0,0,59,0,0,0,0,0,0,0,81,164,0,0,0,0,0,0,0,0,0,0
Otu037407,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Otu037409,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037438,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037474,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Otu037480,0,0,0,0,0,0,0,9,0,0,5,113,26,0,0,0,18,0,0,0,0,0,4,0,0,7,26,37,0,22
Otu037490,0,0,0,0,0,0,0,0,0,0,8,313,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Otu037502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Otu037518,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,42,0,78,0,0,0,0,0,0,0
Otu037522,0,0,0,0,0,0,0,0,0,0,55,39,0,0,0,25,27,0,0,26,0,0,0,0,0,0,0,0,0,0
Otu037523,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0
Otu037526,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
Otu037529,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8
Otu037549,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
Otu037558,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Otu037598,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0
Otu037604,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,116,98,0,0,0,0,0,0,0,3,0,0
Otu037605,0,0,0,36,0,0,0,0,0,0,26,0,0,0,0,22,0,0,63,159,0,0,0,0,0,0,0,0,0,0
Otu037609,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,16,0,11,0,0,0,0,0,0,0,0,14,0,0
Otu037617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
Otu037619,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,0,0,7,38,45,0,0,0,0,0,0,0,0,0
Otu037620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Otu037621,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29
Otu037642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
Otu037647,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037672,0,31,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0
Otu037673,0,0,0,0,0,0,19,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
Otu037674,0,0,0,0,0,0,16,0,0,0,0,19,150,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,0,95
Otu037679,0,0,0,0,0,0,0,0,0,0,21,0,32,0,0,0,0,0,11,12,21,0,0,0,0,0,0,0,0,0
Otu037689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Otu037692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,35,0,0,0,0,0,0,0
Otu037698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Otu037701,0,0,0,0,0,0,0,0,0,0,0,17,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Otu037706,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
Otu037707,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,18
Otu037712,0,0,0,0,0,0,0,0,0,0,22,0,25,0,0,0,0,0,12,14,4,0,0,0,0,0,0,4,0,0
Otu037716,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037718,0,0,0,0,0,0,5,4,0,0,14,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0
Otu037724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037734,0,35,0,0,20,0,91,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037735,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037736,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037742,0,22,0,0,0,0,16,0,0,0,8,11,19,0,0,0,14,0,0,0,0,0,0,0,0,0,0,27,0,0
Otu037767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0
Otu037790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
Otu037797,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,28,0,0,8,0,0,0,0,0,0,0
Otu037804,19,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037821,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037822,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,53,0,0,0,0,0,0
Otu037825,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037828,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037848,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0
Otu037863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
Otu037874,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8
Otu037886,0,0,0,24,0,0,0,0,0,0,38,0,0,0,0,0,0,0,64,60,0,0,0,0,0,0,0,0,0,0
Otu037894,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037895,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,49,0,0,0,0,0,0,0,0,0
Otu037903,0,60,0,0,41,0,40,0,0,0,0,117,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037909,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
Otu037924,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037954,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Otu037955,4,9,0,0,0,0,13,0,0,0,0,104,15,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,113
Otu037971,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu037979,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Otu037989,0,0,0,0,0,0,0,0,13,0,15,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
Otu037990,0,0,0,0,0,0,4,0,0,0,54,0,68,0,0,0,0,0,39,48,0,0,0,0,0,0,0,0,0,17
Otu037991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
Otu038003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,33
Otu038004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu038015,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,30,0,0,0,0,0,0,0,0,66,0,0,0,0,0
Otu038048,0,0,0,0,0,0,0,0,0,0,58,0,0,124,0,0,0,0,0,20,55,0,0,0,0,0,0,0,0,0
Otu038051,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu038053,0,0,0,0,0,0,35,0,0,0,9,5,56,0,0,0,11,0,0,0,0,0,0,0,0,0,0,55,0,0
Otu038072,0,0,0,96,0,0,0,0,0,0,106,0,0,0,0,27,0,0,18,19,0,0,0,0,0,0,0,0,0,0
Otu038086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
Otu038087,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu038091,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
Otu038102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu038113,0,0,0,0,0,0,5,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu038116,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Otu038136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,8,0,28,0,0,0,0,0,0,0,0,0,0
Otu038137,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu038138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,32,0,0,0,0,0,0,0
